image,caption
http://images.cocodataset.org/val2014/COCO_train2014_000000288589.jpg,A bathroom with a vanity sink, gold mirror and a toilet.
http://images.cocodataset.org/val2014/COCO_train2014_000000288589.jpg,A very nice looking rest room with a big mirror.
http://images.cocodataset.org/val2014/COCO_train2014_000000288589.jpg,A bathroom with its clutter sink counter is displayed.
http://images.cocodataset.org/val2014/COCO_val2014_000000479613.jpg,Three men are at a restaurant table with donuts and beer.
http://images.cocodataset.org/val2014/COCO_val2014_000000479613.jpg,A group of people around the table with doughnuts and soda.
http://images.cocodataset.org/val2014/COCO_val2014_000000479613.jpg,Three men at a wooden table with drinks and donuts.
http://images.cocodataset.org/val2014/COCO_val2014_000000479613.jpg,a group of people sit at a table with doughnuts.
http://images.cocodataset.org/val2014/COCO_val2014_000000479613.jpg,Some people that are eating some food together.
http://images.cocodataset.org/val2014/COCO_val2014_000000151537.jpg,there is a small dog that is looking threw the glass.
http://images.cocodataset.org/val2014/COCO_val2014_000000151537.jpg,A puppy staring through a red sectioned window.
http://images.cocodataset.org/val2014/COCO_val2014_000000151537.jpg,A dog looks through ribbed glass in a red door.
http://images.cocodataset.org/val2014/COCO_val2014_000000151537.jpg,A dog looks out through a lined window.
http://images.cocodataset.org/val2014/COCO_val2014_000000151537.jpg,a dog who looks sad stares outside of the window of a red door.
http://images.cocodataset.org/val2014/COCO_val2014_000000229531.jpg,Three young men holding Frisbees in a park posing for a picture.
http://images.cocodataset.org/val2014/COCO_val2014_000000229531.jpg,Three men display their flying discs in the park.
http://images.cocodataset.org/val2014/COCO_val2014_000000229531.jpg,Three frisbee golf players stand smiling and holding their frisbees.
http://images.cocodataset.org/val2014/COCO_val2014_000000229531.jpg,A group of three men holding frisbees in their hands.
http://images.cocodataset.org/val2014/COCO_val2014_000000229531.jpg,Three men pose with their frisbee golf discs.
http://images.cocodataset.org/val2014/COCO_train2014_000000081826.jpg,An orange striped cat laying in a white sink.
http://images.cocodataset.org/val2014/COCO_train2014_000000081826.jpg,A drowsy cat sitting in a bathroom sink with an identification tag on.
http://images.cocodataset.org/val2014/COCO_train2014_000000081826.jpg,A cat takes a nap in the bathroom sink.
http://images.cocodataset.org/val2014/COCO_train2014_000000081826.jpg,A yellow cat curled up in the basin of a white sink.
http://images.cocodataset.org/val2014/COCO_train2014_000000081826.jpg,A big cat is relaxing in the bathroom sink.
http://images.cocodataset.org/val2014/COCO_train2014_000000308327.jpg,Two cats guiltily discovered in an empty bathtub.
http://images.cocodataset.org/val2014/COCO_train2014_000000308327.jpg,two cats in a bath tub in a bath room.
http://images.cocodataset.org/val2014/COCO_train2014_000000308327.jpg,Cats sit in the bathroom and do not get wet.
http://images.cocodataset.org/val2014/COCO_train2014_000000308327.jpg,Two cats in n empty bath tub wit one sitting down and one standing up.
http://images.cocodataset.org/val2014/COCO_train2014_000000308327.jpg,Two cats that are sitting in the bathtub.
http://images.cocodataset.org/val2014/COCO_val2014_000000193114.jpg,A stone tower with a clock and a flag on it.
http://images.cocodataset.org/val2014/COCO_val2014_000000193114.jpg,A clock tower with a red flag at the top.
http://images.cocodataset.org/val2014/COCO_val2014_000000193114.jpg,a brick tower with a clock built in the side of it.
http://images.cocodataset.org/val2014/COCO_val2014_000000193114.jpg,A clock tower that is round and has a flag on top.
http://images.cocodataset.org/val2014/COCO_val2014_000000193114.jpg,A large tower with a flag flying atop of it.
http://images.cocodataset.org/val2014/COCO_train2014_000000004424.jpg,A man is showing his cell phone case with the Olympic symbol on it.
http://images.cocodataset.org/val2014/COCO_train2014_000000004424.jpg,A smiling man holding up some cell phones.
http://images.cocodataset.org/val2014/COCO_train2014_000000004424.jpg,A man is holding up a couple of phone accessories.
http://images.cocodataset.org/val2014/COCO_train2014_000000004424.jpg,A man holding two cell phones in his hands.
http://images.cocodataset.org/val2014/COCO_train2014_000000004424.jpg,A man shows off his two colorful phone cases.
http://images.cocodataset.org/val2014/COCO_train2014_000000020281.jpg,A analog clock fastened to the side of building.
http://images.cocodataset.org/val2014/COCO_train2014_000000020281.jpg,A clock hangs outside saying it is six.
http://images.cocodataset.org/val2014/COCO_train2014_000000020281.jpg,a clock with no numbers attached to a wall.
http://images.cocodataset.org/val2014/COCO_train2014_000000020281.jpg,A white clock says it's one minute to six.
http://images.cocodataset.org/val2014/COCO_train2014_000000020281.jpg,The clock is showing the time of 11:30.
http://images.cocodataset.org/val2014/COCO_val2014_000000209468.jpg,A woman in pajamas using her laptop on the stove top in the kitchen.
http://images.cocodataset.org/val2014/COCO_val2014_000000209468.jpg,A woman reading a laptop set on a stove.
http://images.cocodataset.org/val2014/COCO_val2014_000000209468.jpg,A woman looks at a computer that is sitting on a stove.
http://images.cocodataset.org/val2014/COCO_val2014_000000209468.jpg,A woman in her pajamas looking at her laptop on the kitchen stove.
http://images.cocodataset.org/val2014/COCO_val2014_000000209468.jpg,A young woman standing in front of a laptop computer on a stove.
http://images.cocodataset.org/val2014/COCO_train2014_000000310390.jpg,A white and black dog steps onto a doormat.
http://images.cocodataset.org/val2014/COCO_train2014_000000310390.jpg,A Dalmatian walks through a doorway leading outside.
http://images.cocodataset.org/val2014/COCO_train2014_000000310390.jpg,The dalmation boldly walks out the front door.
http://images.cocodataset.org/val2014/COCO_train2014_000000310390.jpg,a close up of a dog near a door way.
http://images.cocodataset.org/val2014/COCO_train2014_000000310390.jpg,The dalmation is walking out of the front door.
http://images.cocodataset.org/val2014/COCO_train2014_000000224134.jpg,Two women stand playing a video game in the living room.
http://images.cocodataset.org/val2014/COCO_train2014_000000224134.jpg,Two people standing in a living room with video game remotes in their hands.
http://images.cocodataset.org/val2014/COCO_train2014_000000224134.jpg,A couple of people standing in a living room holding game controllers.
http://images.cocodataset.org/val2014/COCO_train2014_000000224134.jpg,two women standing in a living room playing the wii game.
http://images.cocodataset.org/val2014/COCO_train2014_000000224134.jpg,There are people playing wii in the living room.
http://images.cocodataset.org/val2014/COCO_train2014_000000409102.jpg,A man sitting on a couch holding an open laptop computer.
http://images.cocodataset.org/val2014/COCO_train2014_000000409102.jpg,an image of a man that is sitting on a couch.
http://images.cocodataset.org/val2014/COCO_train2014_000000409102.jpg,a guy siting on a couch with a lap top and some wine.
http://images.cocodataset.org/val2014/COCO_train2014_000000409102.jpg,Two men sitting while one of them is looking at a laptop.
http://images.cocodataset.org/val2014/COCO_train2014_000000535278.jpg,this is a woman clipping her nails at a desk.
http://images.cocodataset.org/val2014/COCO_train2014_000000535278.jpg,A women who is sitting at a computer desk.
http://images.cocodataset.org/val2014/COCO_train2014_000000535278.jpg,A girl who is sitting in a chair in front of a computer.
http://images.cocodataset.org/val2014/COCO_train2014_000000535278.jpg,a woman sitting next to a white desk with a computer on it.
http://images.cocodataset.org/val2014/COCO_train2014_000000535278.jpg,Woman sitting at office desk with computer equipment.
http://images.cocodataset.org/val2014/COCO_val2014_000000347675.jpg,A person holds a small, rather stumpy banana.
http://images.cocodataset.org/val2014/COCO_val2014_000000347675.jpg,a person holding a banana in their fingertips.
http://images.cocodataset.org/val2014/COCO_val2014_000000347675.jpg,A person holding a yellow, black spotted banana.
http://images.cocodataset.org/val2014/COCO_val2014_000000347675.jpg,A person holding a small banana in their hand.
http://images.cocodataset.org/val2014/COCO_val2014_000000347675.jpg,A man holding a yellow banana in their left hand.
http://images.cocodataset.org/val2014/COCO_val2014_000000516893.jpg,Group of men all playing a soccer match together.
http://images.cocodataset.org/val2014/COCO_val2014_000000516893.jpg,A group of young men playing a game of soccer on a soccer field.
http://images.cocodataset.org/val2014/COCO_val2014_000000516893.jpg,Soccer players fight over a ball while many look on.
http://images.cocodataset.org/val2014/COCO_val2014_000000516893.jpg,Soccer players are fighting for a tight possession.
http://images.cocodataset.org/val2014/COCO_val2014_000000516893.jpg,Men are playing soccer while a crowd watches.
http://images.cocodataset.org/val2014/COCO_val2014_000000467951.jpg,A clear vase that has some white flowers in it.
http://images.cocodataset.org/val2014/COCO_val2014_000000467951.jpg,White flowers in a bowl of water on a table.
http://images.cocodataset.org/val2014/COCO_val2014_000000467951.jpg,A bowl shaped vase with white and green flowers in it.
http://images.cocodataset.org/val2014/COCO_val2014_000000467951.jpg,A vase on a table filled with flowers on a table.
http://images.cocodataset.org/val2014/COCO_val2014_000000467951.jpg,A bowl filled with flowers is placed on top of a wood table.
http://images.cocodataset.org/val2014/COCO_val2014_000000016257.jpg,A little boy is holding a carrot stick.
http://images.cocodataset.org/val2014/COCO_val2014_000000016257.jpg,A boy standing at a counter while brushing his teeth.
http://images.cocodataset.org/val2014/COCO_val2014_000000016257.jpg,A little boy standing at a counter brushing his teeth.
http://images.cocodataset.org/val2014/COCO_val2014_000000016257.jpg,A child in a striped shirt eating a cheeto.
http://images.cocodataset.org/val2014/COCO_val2014_000000016257.jpg,A young boy wearing a black and white striped shirt.
http://images.cocodataset.org/val2014/COCO_train2014_000000061463.jpg,A man and a woman playing a video game on the Nintendo Wii.
http://images.cocodataset.org/val2014/COCO_train2014_000000061463.jpg,People standing up while playing video games with controllers in their hands in a living room.
http://images.cocodataset.org/val2014/COCO_train2014_000000061463.jpg,A man and a woman are playing a Wii game while a woman sits on the couch with a wine glass in her hand.
http://images.cocodataset.org/val2014/COCO_train2014_000000061463.jpg,Two youths playing with the Wii in a living room.
http://images.cocodataset.org/val2014/COCO_train2014_000000061463.jpg,A man and a woman using Wii Remotes to play games, while their friend watches from the couch.
http://images.cocodataset.org/val2014/COCO_val2014_000000207937.jpg,A person with an umbrella walking down a rainy road.
http://images.cocodataset.org/val2014/COCO_val2014_000000207937.jpg,A woman in a red coat can be seen in the background talking on a phone.
http://images.cocodataset.org/val2014/COCO_val2014_000000207937.jpg,People are standing next to a grated area in the rain.
http://images.cocodataset.org/val2014/COCO_val2014_000000207937.jpg,The people are walking near an area with a green fence.
http://images.cocodataset.org/val2014/COCO_val2014_000000207937.jpg,A person with a blue, red, and green plaid umbrella.
http://images.cocodataset.org/val2014/COCO_val2014_000000231236.jpg,A beige tiled bathroom with white fixtures and a mirror.
